Current Real Time,Time Elapsed (sec),Local Server Time,Remote Est Time,Diff
6800415885,1580.98,1583231218,,#N/A
6800732741,1581.3,1583548074,1583520762,-27312
6800915887,1581.48,1583731220,,#N/A
6801415888,1581.98,1584231221,,#N/A
6801743482,1582.31,1584558816,1584535576,-23240
6801915889,1582.48,1584731223,,#N/A
6802415890,1582.98,1585231223,,#N/A
6802747836,1583.31,1585563170,1585535930,-27240
6802915891,1583.48,1585731225,,#N/A
6803415893,1583.98,1586231226,,#N/A
6803750950,1584.32,1586566284,1586538431,-27853
6803915896,1584.48,1586731230,,#N/A
6804415898,1584.98,1587231231,,#N/A
6804753998,1585.32,1587569331,1587541900,-27431
6804915899,1585.48,1587731232,,#N/A
6805415901,1585.98,1588231235,,#N/A
6805757177,1586.32,1588572511,1588545047,-27464
6805915902,1586.48,1588731235,,#N/A
6806415912,1586.98,1589231246,,#N/A
6806759926,1587.33,1589575260,1589547668,-27592
6806915913,1587.48,1589731246,,#N/A
6807415914,1587.98,1590231248,,#N/A
6807763177,1588.33,1590578511,1590551206,-27305
6807915915,1588.48,1590731249,,#N/A
6808415916,1588.98,1591231250,,#N/A
6808784506,1589.35,1591599840,1591580963,-18877
6808915917,1589.48,1591731250,,#N/A
6809415918,1589.98,1592231252,,#N/A
6809786361,1590.35,1592601695,1592573461,-28234
6809915920,1590.48,1592731253,,#N/A
6810415922,1590.98,1593231255,,#N/A
6810789807,1591.36,1593605141,1593577283,-27858
6810915923,1591.48,1593731256,,#N/A
6811415924,1591.98,1594231257,,#N/A
6811792684,1592.36,1594608018,1594580250,-27768
6811915926,1592.48,1594731260,,#N/A
6812415927,1592.98,1595231260,,#N/A
6812794732,1593.36,1595610066,1595582159,-27907
6812915929,1593.48,1595731263,,#N/A
6813415930,1593.98,1596231264,,#N/A
6813796159,1594.36,1596611493,1596583372,-28121
6813915931,1594.48,1596731264,,#N/A
6814415933,1594.98,1597231266,,#N/A
6814798973,1595.37,1597614307,1597586726,-27581
6814915934,1595.48,1597731267,,#N/A
6815415935,1595.98,1598231268,,#N/A
6815801720,1596.37,1598617054,1598589517,-27537
6815915938,1596.48,1598731271,,#N/A
6816415940,1596.98,1599231273,,#N/A
6816804531,1597.37,1599619865,1599592169,-27696
6816915941,1597.48,1599731274,,#N/A
6817415943,1597.98,1600231277,,#N/A
6817807807,1598.37,1600623141,1600594955,-28186
6817915946,1598.48,1600731280,,#N/A
6818415948,1598.98,1601231281,,#N/A
6818810548,1599.38,1601625882,1601598217,-27665
6818915950,1599.48,1601731283,,#N/A
6819415951,1599.98,1602231284,,#N/A
6819812319,1600.38,1602627653,1602599371,-28282
6819915952,1600.48,1602731286,,#N/A
6820415960,1600.98,1603231294,,#N/A
6820814727,1601.38,1603630060,1603602299,-27761
6820915962,1601.48,1603731296,,#N/A
6821415964,1601.98,1604231297,,#N/A
6821816050,1602.38,1604631383,1604603094,-28289
6821915966,1602.48,1604731299,,#N/A
6822416761,1602.98,1605232096,,#N/A
6822818637,1603.38,1605633971,1605606132,-27839
6822916762,1603.48,1605732096,,#N/A
6823416763,1603.98,1606232097,,#N/A
6823820565,1604.39,1606635899,1606607347,-28552
6823916765,1604.48,1606732099,,#N/A
6824416766,1604.98,1607232099,,#N/A
6824824019,1605.39,1607639353,1607611662,-27691
6824916767,1605.48,1607732101,,#N/A
6825416769,1605.98,1608232103,,#N/A
6825827321,1606.39,1608642655,1608614591,-28064
6825916770,1606.48,1608732104,,#N/A
6826416771,1606.98,1609232105,,#N/A
6826830390,1607.4,1609645724,1609617859,-27865
6826916773,1607.48,1609732106,,#N/A
6827416775,1607.98,1610232108,,#N/A
6827833102,1608.4,1610648435,1610620565,-27870
6827916776,1608.48,1610732110,,#N/A
6828416778,1608.98,1611232111,,#N/A
6828836040,1609.4,1611651374,1611623227,-28147
6828916779,1609.48,1611732112,,#N/A
6829416780,1609.98,1612232114,,#N/A
6829837902,1610.4,1612653236,1612624736,-28500
6829916781,1610.48,1612732115,,#N/A
6830416782,1610.98,1613232116,,#N/A
6830840737,1611.41,1613656071,1613628358,-27713
6830916783,1611.48,1613732116,,#N/A
6831416784,1611.98,1614232118,,#N/A
6831843525,1612.41,1614658858,1614631054,-27804
6831916785,1612.48,1614732118,,#N/A
6832416786,1612.98,1615232119,,#N/A
6832846874,1613.41,1615662207,1615634012,-28195
6832916787,1613.48,1615732121,,#N/A
6833416789,1613.98,1616232122,,#N/A
6833850062,1614.42,1616665396,1616637401,-27995
6833916791,1614.48,1616732124,,#N/A
6834416792,1614.98,1617232125,,#N/A
6834853902,1615.42,1617669236,1617641098,-28138
6834916793,1615.48,1617732127,,#N/A
6835416794,1615.98,1618232128,,#N/A
6835856853,1616.42,1618672186,1618644131,-28055
6835916796,1616.48,1618732130,,#N/A
6836417906,1616.98,1619233241,,#N/A
6836872541,1617.44,1619687874,1619658941,-28933
6836917909,1617.48,1619733243,,#N/A
6837417911,1617.98,1620233245,,#N/A
6837875861,1618.44,1620691195,1620663013,-28182
6837917912,1618.48,1620733246,,#N/A
6838417913,1618.98,1621233246,,#N/A
6838878325,1619.44,1621693659,1621665619,-28040
6838917916,1619.48,1621733249,,#N/A
6839417918,1619.98,1622233252,,#N/A
6839881595,1620.45,1622696929,1622668725,-28204
6839917919,1620.48,1622733252,,#N/A
6840417922,1620.98,1623233256,,#N/A
6840885340,1621.45,1623700674,1623672774,-27900
6840917923,1621.48,1623733256,,#N/A
6841417925,1621.98,1624233258,,#N/A
6841888390,1622.45,1624703724,1624675562,-28162
6841917930,1622.48,1624733265,,#N/A
6842417931,1622.98,1625233265,,#N/A
6842891671,1623.46,1625707005,1625678995,-28010
6842917933,1623.48,1625733266,,#N/A
6843418168,1623.98,1626233502,,#N/A
6843895107,1624.46,1626710441,1626682041,-28400
6843918171,1624.48,1626733505,,#N/A
6844418173,1624.98,1627233506,,#N/A
6844898279,1625.46,1627713613,1627685497,-28116
6844918177,1625.48,1627733511,,#N/A
6845418179,1625.98,1628233512,,#N/A
6845904431,1626.47,1628719765,1628693132,-26633
6845918180,1626.48,1628733514,,#N/A
6846418182,1626.98,1629233515,,#N/A
6846907796,1627.47,1629723129,1629694621,-28508
6846918183,1627.48,1629733516,,#N/A
6847418187,1627.98,1630233522,,#N/A
6847910731,1628.48,1630726065,1630697895,-28170
6847918189,1628.48,1630733523,,#N/A
6848418191,1628.98,1631233524,,#N/A
6848913097,1629.48,1631728431,1631700323,-28108
6848918192,1629.48,1631733525,,#N/A
6849418193,1629.98,1632233526,,#N/A
6849915779,1630.48,1632731112,1632702754,-28358
6849918194,1630.48,1632733527,,#N/A
6850418195,1630.98,1633233528,,#N/A
6850918904,1631.49,1633734238,1633706119,-28119
6850918912,1631.49,1633734245,,#N/A
6851418914,1631.99,1634234247,,#N/A
6851922362,1632.49,1634737696,1634709208,-28488
6851922369,1632.49,1634737702,,#N/A
6852422371,1632.99,1635237705,,#N/A
6852944308,1633.51,1635759641,1635740739,-18902
6852944314,1633.51,1635759647,,#N/A
6853444315,1634.01,1636259648,,#N/A
6853946967,1634.51,1636762300,1636733887,-28413
6853946974,1634.51,1636762307,,#N/A
6854446976,1635.01,1637262309,,#N/A
6854951783,1635.52,1637767117,1637738264,-28853
6854951793,1635.52,1637767127,,#N/A
6855451795,1636.02,1638267129,,#N/A
6855954539,1636.52,1638769872,1638741504,-28368
6855954546,1636.52,1638769879,,#N/A
6856454548,1637.02,1639269881,,#N/A
6856957355,1637.52,1639772689,1639744213,-28476
6856957365,1637.52,1639772699,,#N/A
6857457369,1638.02,1640272703,,#N/A
6857960246,1638.53,1640775580,1640747243,-28337
6857960256,1638.53,1640775589,,#N/A
6858460257,1639.03,1641275591,,#N/A
6858962814,1639.53,1641778147,1641749628,-28519
6858962821,1639.53,1641778154,,#N/A
6859462822,1640.03,1642278156,,#N/A
6859964323,1640.53,1642779656,1642750645,-29011
6859964330,1640.53,1642779664,,#N/A
6860464331,1641.03,1643279665,,#N/A
6860967406,1641.53,1643782740,1643754428,-28312
6860967413,1641.53,1643782747,,#N/A
6861467415,1642.03,1644282748,,#N/A
6861969464,1642.54,1644784798,,#N/A
6861972806,1642.54,1644788141,1644758501,-29640
6862469465,1643.04,1645284798,,#N/A
6862969466,1643.54,1645784799,,#N/A
6862975581,1643.54,1645790914,1645762326,-28588
6863469467,1644.04,1646284801,,#N/A
6863969469,1644.54,1646784803,,#N/A
6863977276,1644.54,1646792610,1646763561,-29049
6864469470,1645.04,1647284804,,#N/A
6864969471,1645.54,1647784804,,#N/A
6864980386,1645.55,1647795720,1647767440,-28280
6865469473,1646.04,1648284807,,#N/A
6865969475,1646.54,1648784809,,#N/A
6865983369,1646.55,1648798703,1648770099,-28604
6866469477,1647.04,1649284811,,#N/A
6866969478,1647.54,1649784812,,#N/A
6866986001,1647.55,1649801335,1649772697,-28638
6867470065,1648.04,1650285399,,#N/A
6867970066,1648.54,1650785400,,#N/A
6867988883,1648.56,1650804216,1650775499,-28717
6868470067,1649.04,1651285400,,#N/A
6868970068,1649.54,1651785401,,#N/A
6868991649,1649.56,1651806983,1651778377,-28606
6869470069,1650.04,1652285403,,#N/A
6869970071,1650.54,1652785404,,#N/A
6869995652,1650.56,1652810986,1652782945,-28041
6870470072,1651.04,1653285406,,#N/A
6870970073,1651.54,1653785406,,#N/A
6870998420,1651.56,1653813753,1653785136,-28617
6871470074,1652.04,1654285407,,#N/A
6871970077,1652.54,1654785411,,#N/A
6872001607,1652.57,1654816941,1654788238,-28703
6872470079,1653.04,1655285412,,#N/A
6872970080,1653.54,1655785414,,#N/A
6873004476,1653.57,1655819810,1655791134,-28676
6873470081,1654.04,1656285415,,#N/A
6873970082,1654.54,1656785415,,#N/A
6874007309,1654.57,1656822642,1656792864,-29778
6874470084,1655.04,1657285417,,#N/A
6874970085,1655.54,1657785419,,#N/A
6875010608,1655.58,1657825942,1657796992,-28950
6875470088,1656.04,1658285422,,#N/A
6875970090,1656.54,1658785423,,#N/A
6876015027,1656.58,1658830361,1658802230,-28131
6876470092,1657.04,1659285425,,#N/A
6876970094,1657.54,1659785427,,#N/A
6877018266,1657.58,1659833599,1659805061,-28538
6877470096,1658.04,1660285429,,#N/A
6877970097,1658.54,1660785431,,#N/A
6878021433,1658.59,1660836767,1660808112,-28655
6878470099,1659.04,1661285432,,#N/A
6878970101,1659.54,1661785434,,#N/A
6879024171,1659.59,1661839505,1661810654,-28851
6879470102,1660.04,1662285436,,#N/A
6879970104,1660.54,1662785437,,#N/A
6880027209,1660.59,1662842543,1662813842,-28701
6880470105,1661.04,1663285439,,#N/A
6880970107,1661.54,1663785440,,#N/A
6881031602,1661.6,1663846935,1663819035,-27900
6881470109,1662.04,1664285442,,#N/A
6881970111,1662.54,1664785444,,#N/A
6882035537,1662.6,1664850871,1664822144,-28727
6882470112,1663.04,1665285445,,#N/A
6882970113,1663.54,1665785446,,#N/A
6883039118,1663.61,1665854452,1665825972,-28480
6883470584,1664.04,1666287059,,#N/A
6883970585,1664.54,1666785918,,#N/A
6884041071,1664.61,1666856404,1666826971,-29433
6884470587,1665.04,1667285921,,#N/A
6884970591,1665.54,1667785925,,#N/A
6885044515,1665.61,1667859848,1667830695,-29153
6885470594,1666.04,1668285928,,#N/A
6885970595,1666.54,1668785929,,#N/A
6886048086,1666.61,1668863419,1668834227,-29192
6886470597,1667.04,1669285931,,#N/A
6886970598,1667.54,1669785931,,#N/A
6887050901,1667.62,1669866235,1669837159,-29076
6887470600,1668.04,1670285934,,#N/A
6887970602,1668.54,1670785936,,#N/A
6888054022,1668.62,1670869356,1670840497,-28859
6888470603,1669.04,1671285936,,#N/A
6888970618,1669.54,1671785951,,#N/A
6889057200,1669.62,1671872534,1671843545,-28989
6889470620,1670.04,1672285953,,#N/A
6889970622,1670.54,1672785955,,#N/A
6890065166,1670.63,1672880499,1672853552,-26947
6890470623,1671.04,1673285956,,#N/A
6890970624,1671.54,1673785957,,#N/A
6891066738,1671.63,1673882072,1673852444,-29628
6891470881,1672.04,1674286225,,#N/A
6891970883,1672.54,1674786216,,#N/A
6892071608,1672.64,1674886942,1674859071,-27871
6892470884,1673.04,1675286218,,#N/A
6892970904,1673.54,1675786237,,#N/A
6893075925,1673.64,1675891259,1675861991,-29268
6893470906,1674.04,1676286240,,#N/A
6893970907,1674.54,1676786241,,#N/A
6894078380,1674.64,1676893714,1676863789,-29925
6894470909,1675.04,1677286243,,#N/A
6894970911,1675.54,1677786244,,#N/A
6895081533,1675.65,1677896867,1677867614,-29253
6895470912,1676.04,1678286245,,#N/A
6895970913,1676.54,1678786247,,#N/A
6896084474,1676.65,1678899807,1678870819,-28988
6896471598,1677.04,1679286933,,#N/A
6896971599,1677.54,1679786932,,#N/A
6897104815,1677.67,1679920149,1679899750,-20399
6897471605,1678.04,1680286939,,#N/A
6897971607,1678.54,1680786940,,#N/A
6898107699,1678.67,1680923033,1680894184,-28849
6898471609,1679.04,1681286942,,#N/A
6898971610,1679.54,1681786944,,#N/A
6899110842,1679.68,1681926175,1681897006,-29169
6899471611,1680.04,1682286945,,#N/A
6899971649,1680.54,1682786983,,#N/A
6900113411,1680.68,1682928745,1682899537,-29208
6900471652,1681.04,1683286986,,#N/A
6900971653,1681.54,1683786986,,#N/A
6901116650,1681.68,1683931985,1683902726,-29259
6901471654,1682.04,1684286987,,#N/A
6901971657,1682.54,1684786991,,#N/A
6902119792,1682.69,1684935126,1684906128,-28998
6902471658,1683.04,1685286991,,#N/A
6902971660,1683.54,1685786994,,#N/A
6903122900,1683.69,1685938235,1685908745,-29490
6903471661,1684.04,1686286995,,#N/A
6903971662,1684.54,1686786995,,#N/A
6904144993,1684.71,1686960328,1686940697,-19631
6904471664,1685.04,1687286998,,#N/A
6904971666,1685.54,1687787001,,#N/A
6905149714,1685.72,1687965049,1687936476,-28573
6905471667,1686.04,1688287001,,#N/A
6905971668,1686.54,1688787002,,#N/A
6906167799,1686.73,1688983133,1688961055,-22078
6906471669,1687.04,1689287002,,#N/A
6906971672,1687.54,1689787006,,#N/A
6907171398,1687.74,1689986732,1689957133,-29599
6907471674,1688.04,1690287008,,#N/A
6907971676,1688.54,1690787009,,#N/A
6908174913,1688.74,1690990246,1690960686,-29560
6908471680,1689.04,1691287014,,#N/A
6908971681,1689.54,1691787014,,#N/A
6909176825,1689.74,1691992159,1691962181,-29978
6909471682,1690.04,1692287016,,#N/A
6909971685,1690.54,1692787019,,#N/A
6910179740,1690.75,1692995074,1692965781,-29293
6910471686,1691.04,1693287020,,#N/A
6910971687,1691.54,1693787021,,#N/A
6911182626,1691.75,1693997960,1693968495,-29465
6911471689,1692.04,1694287022,,#N/A
6911971690,1692.54,1694787023,,#N/A
6912185729,1692.75,1695001063,1694971711,-29352
6912471692,1693.04,1695287026,,#N/A
6912971693,1693.54,1695787026,,#N/A
6913188561,1693.75,1696003895,1695974488,-29407
6913471702,1694.04,1696287036,,#N/A
6913971705,1694.54,1696787039,,#N/A
6914192418,1694.76,1697007753,1696978507,-29246
6914471711,1695.04,1697287046,,#N/A
6914971712,1695.54,1697787046,,#N/A
6915194664,1695.76,1698009999,1697979993,-30006
6915471713,1696.04,1698287047,,#N/A
6915971715,1696.54,1698787048,,#N/A
6916197536,1696.76,1699012870,1698983421,-29449
6916471716,1697.04,1699287049,,#N/A
6916971718,1697.54,1699787052,,#N/A
6917201420,1697.77,1700016753,1699987807,-28946
6917471720,1698.04,1700287053,,#N/A
6917971721,1698.54,1700787054,,#N/A
6918225112,1698.79,1701040447,1701021069,-19378
6918471722,1699.04,1701287055,,#N/A
6918971724,1699.54,1701787057,,#N/A
6919228720,1699.79,1702044053,1702014438,-29615
6919471725,1700.04,1702287058,,#N/A
6919971727,1700.54,1702787061,,#N/A
6920232145,1700.8,1703047478,1703017822,-29656
6920471729,1701.04,1703287063,,#N/A
6920971731,1701.54,1703787065,,#N/A
6921235541,1701.8,1704050875,1704021094,-29781
6921471737,1702.04,1704287071,,#N/A
6921971741,1702.54,1704787076,,#N/A
6922238921,1702.81,1705054255,1705024819,-29436
6922471743,1703.04,1705287076,,#N/A
6922971744,1703.54,1705787077,,#N/A
6923243378,1703.81,1706058712,1706029807,-28905
6923471745,1704.04,1706287078,,#N/A
6923971747,1704.54,1706787080,,#N/A
6924247166,1704.81,1707062500,1707031835,-30665
6924471752,1705.04,1707287086,,#N/A
6924971755,1705.54,1707787089,,#N/A
6925249353,1705.82,1708064687,1708034386,-30301
6925471757,1706.04,1708287092,,#N/A
6925971759,1706.54,1708787092,,#N/A
6926254419,1706.82,1709069753,1709040619,-29134
6926471760,1707.04,1709287094,,#N/A
6926971761,1707.54,1709787094,,#N/A
6927258654,1707.82,1710073988,1710045090,-28898
6927471762,1708.04,1710287096,,#N/A
6927971766,1708.54,1710787100,,#N/A
6928266345,1708.83,1711081680,1711052068,-29612
6928471844,1709.04,1711287178,,#N/A
6928971845,1709.54,1711787179,,#N/A
6929268713,1709.83,1712084047,1712054081,-29966
6929471846,1710.04,1712287179,,#N/A
6929971849,1710.54,1712787182,,#N/A
6930271996,1710.84,1713087331,1713057630,-29701
6930471851,1711.04,1713287185,,#N/A
6930971853,1711.54,1713787187,,#N/A
6931275076,1711.84,1714090410,1714060466,-29944
6931471855,1712.04,1714287188,,#N/A
6931971857,1712.54,1714787190,,#N/A
6932279960,1712.85,1715095295,1715066462,-28833
6932471859,1713.04,1715287193,,#N/A
6932971861,1713.54,1715787196,,#N/A
6933283542,1713.85,1716098876,1716069051,-29825
6933471863,1714.04,1716287197,,#N/A
6933971864,1714.54,1716787197,,#N/A
6934286459,1714.85,1717101794,1717072112,-29682
6934471866,1715.04,1717287201,,#N/A
6934971867,1715.54,1717787200,,#N/A
6935288452,1715.85,1718103786,1718073544,-30242
6935471868,1716.04,1718287202,,#N/A
6935971870,1716.54,1718787203,,#N/A
6936292061,1716.86,1719107395,1719077872,-29523
6936471872,1717.04,1719287205,,#N/A
6936971874,1717.54,1719787207,,#N/A
6937295163,1717.86,1720110497,1720080573,-29924
6937471876,1718.04,1720287210,,#N/A
6937971883,1718.54,1720787217,,#N/A
6938298998,1718.87,1721114333,1721084304,-30029
6938471893,1719.04,1721287226,,#N/A
6938971894,1719.54,1721787228,,#N/A
6939302295,1719.87,1722117629,1722087730,-29899
6939471896,1720.04,1722287229,,#N/A
6939971898,1720.54,1722787232,,#N/A
6940305607,1720.87,1723120941,1723091253,-29688
6940471899,1721.04,1723287232,,#N/A
6940971900,1721.54,1723787233,,#N/A
6941309724,1721.88,1724125059,1724094608,-30451
6941471901,1722.04,1724287235,,#N/A
6941971903,1722.54,1724787237,,#N/A
6942312712,1722.88,1725128046,1725097928,-30118
6942471906,1723.04,1725287241,,#N/A
6942971907,1723.54,1725787240,,#N/A
6943315773,1723.88,1726131107,1726101191,-29916
6943471908,1724.04,1726287241,,#N/A
6943971911,1724.54,1726787245,,#N/A
6944318674,1724.88,1727134008,1727104061,-29947
6944471912,1725.04,1727287245,,#N/A
6944971915,1725.54,1727787249,,#N/A
6945322259,1725.89,1728137594,1728107730,-29864
6945471917,1726.04,1728287251,,#N/A
6945971919,1726.54,1728787252,,#N/A
6946325641,1726.89,1729140974,1729111230,-29744
6946471920,1727.04,1729287254,,#N/A
6946971924,1727.54,1729787258,,#N/A
6947329352,1727.9,1730144686,1730114532,-30154
6947471926,1728.04,1730287259,,#N/A
6947971927,1728.54,1730787261,,#N/A
6948332526,1728.9,1731147860,1731117693,-30167
6948471928,1729.04,1731287262,,#N/A
6948971930,1729.54,1731787263,,#N/A
6949335310,1729.9,1732150644,1732120476,-30168
6949471931,1730.04,1732287265,,#N/A
6949971933,1730.54,1732787266,,#N/A
6950338194,1730.9,1733153527,1733123594,-29933
6950471934,1731.04,1733287268,,#N/A
6950971936,1731.54,1733787269,,#N/A
6951341789,1731.91,1734157124,1734127367,-29757
6951471937,1732.04,1734287270,,#N/A
6951971939,1732.54,1734787272,,#N/A
6952345389,1732.91,1735160723,1735131006,-29717
6952471943,1733.04,1735287277,,#N/A
6952971945,1733.54,1735787279,,#N/A
6953348454,1733.91,1736163788,1736133773,-30015
6953471946,1734.04,1736287280,,#N/A
6953971947,1734.54,1736787280,,#N/A
6954350269,1734.92,1737165602,1737135156,-30446
6954471949,1735.04,1737287282,,#N/A
6954971950,1735.54,1737787284,,#N/A
6955353628,1735.92,1738168962,1738138584,-30378
